"course_id","course_tags"
"sunset-environment-daylight-shots-photoshop-2050","illustration"
"sunset-environment-daylight-shots-photoshop-2050","image-editing"
"support-center-tools-technologies-metrics","customer-service"
"supporting-office-365-identities","cloud-services"
"svg-fundamentals","svg"
"swampy-landscape-v-ray-scatter-maya-1954","illustration"
"swampy-landscape-v-ray-scatter-maya-1954","digital-painting"
"swampy-landscape-v-ray-scatter-maya-1954","environment-lighting"
"swampy-landscape-v-ray-scatter-maya-1954","3d-lighting"
"swampy-landscape-v-ray-scatter-maya-1954","3d-texturing"
"swampy-landscape-v-ray-scatter-maya-1954","image-editing"
"swampy-landscape-v-ray-scatter-maya-1954","3d-rendering"
"sweet-js-get-started","sweet.js"
"swift3-fundamentals","ios"
"swift3-fundamentals","swift"
"swift-core-data-fundamentals","core-data"
"swift-core-data-fundamentals","ios"
"swift-first-look","swift"
"swift-in-depth","swift"
"swift-ios-application-real-world","swift"
"swift-ios-developers","swift"
"swift-ios-ui-unit-testing","ios"
"swift-ios-ui-unit-testing","swift"
"system-center-2012-private-cloud-pt1","virtualization"
"system-center-2012-private-cloud-pt1","configuration-management"
"system-center-2012-private-cloud-pt1","cloud-computing"
"system-center-2012-private-cloud-pt1","server-infrastructure"
"system-center-2012-private-cloud-pt2","virtualization"
"system-center-2012-private-cloud-pt2","configuration-management"
"system-center-2012-private-cloud-pt2","cloud-computing"
"system-center-2012-private-cloud-pt2","server-infrastructure"
"system-center-2012-private-cloud-pt3","configuration-management"
"system-center-2012-private-cloud-pt3","server-infrastructure"
"system-center-2012-private-cloud-pt3","virtualization"
"system-center-2012-private-cloud-pt3","cloud-computing"
"system-center-2012-r2-adv-vm-provisioning","server-infrastructure"
"system-center-2012-r2-adv-vm-provisioning","virtualization"
"system-center-2012-r2-adv-vm-provisioning","configuration-management"
"system-center-2012-r2-configmgr-adv-troubleshooting","configuration-management"
"system-center-2012-r2-configmgr-adv-troubleshooting","server-infrastructure"
"system-center-2012-self-service-vm-provisioning","server-infrastructure"
"system-center-2012-self-service-vm-provisioning","configuration-management"
"system-center-2012-self-service-vm-provisioning","virtualization"
"system-center-configuration-manager-administering-sccm","configuration-management"
"system-center-data-protection-manager-backup","server-infrastructure"
"system-center-data-protection-manager-backup","disaster-recovery"
"system-center-data-protection-manager-backup","configuration-management"
"system-center-data-protection-manager-installing","server-infrastructure"
"system-center-data-protection-manager-installing","configuration-management"
"system-center-orchestrator-2012-r2-fundamentals","automation"
"system-center-orchestrator-2012-r2-fundamentals","configuration-management"
"system-center-orchestrator-2012-r2-fundamentals","server-infrastructure"
"t4-templates","code-generation"
"tableau-10-whats-new","business-intelligence"
"tableau-10-whats-new","data-analysis"
"tableau-10-whats-new","data-visualization"
"tactical-design-patternsdot-net","design-patterns"
"tactical-design-patterns-dot-net-control-flow","design-patterns"
"tactical-design-patterns-dotnet-managing-responsibilities","design-patterns"
"tactics-tools-troubleshooting-front-end-web-development","debugging"
"tactics-tools-troubleshooting-front-end-web-development","cross-browser-compatibility"
"taking-animations-from-amateur-professional-after-effects-1462","motion-graphics"
"taking-digital-paintings-next-level-photoshop-1219","illustration"
"taking-digital-paintings-next-level-photoshop-1219","digital-painting"
"taking-leap-flash-html5","flash"
"taking-leap-flash-html5","html5"
"taking-modeling-skills-next-level-rhino-1672","drafting-drawings"
"taking-modeling-skills-next-level-rhino-1672","architecture-modeling"
"taking-previz-scene-look-dev-3ds-max-v-ray-1708","3d-rendering"
"taking-previz-scene-look-dev-3ds-max-v-ray-1708","3d-texturing"
"taking-previz-scene-look-dev-3ds-max-v-ray-1708","3d-lighting"
"taking-previz-scene-look-dev-3ds-max-v-ray-1708","creative-pipeline"
"taking-skin-textures-from-good-great-mari-1925","3d-texturing"
"tcp-ip-networking-for-devs","networking"
"tcp-ip-networking-for-devs","tcpip"
"tcpip-networking-it-pros","network-infrastructure"
"tcpip-networking-it-pros","it-fundamentals"
"tcp-udp-cisco-ccna-200-125-200-105","network-infrastructure"
"tdd-as-design-tool","tdd"
"tdd-as-design-tool","test-driven-development"
"tdd-as-design-tool","javascript"
"teaching-kids-basic-html","html"
"teaching-kids-basic-html","beginner-programming"
"teaching-kids-programming","csharp"
"teaching-kids-programming","c#"
"teamcity-getting-started","automation"
"teamcity-getting-started","application-management"
"teamcity-getting-started","devops"
"team-foundation-build-2010-intro","tfs-2010"
"team-foundation-server-2013-new-features","tfs-2013"
"technical-integration-enterprise-components-casp-cas-002","security"
"technical-resume-development","careers"
"technical-resume-development","resumes"
"technical-resume-development","career"
"technical-writing-software-documentation","documentation"
"techniques-sculpting-like-masters-zbrush-1357","3d-sculpting"
"techniques-sculpting-like-masters-zbrush-1357","character-sculpting"
"technology-careers-dark-side","professional-development"
"technology-keeping-up","professional-development"
"technology-troubleshooting-essentials","documentation"
"technology-troubleshooting-essentials","it-fundamentals"
"tekpub-mercurial","hg"
"tekpub-mercurial","mercurial"
"tekpub-postgres","postgresql"
"tekpub-ravendb","ravendb"
"tekpub-sinatra","web-frameworks"
"tekpub-sinatra","ruby"
"teleportation-effect-cloud-tank-effects-footage-after-effects-2368","compositing"
"teleportation-effect-cloud-tank-effects-footage-after-effects-2368","motion-graphics"
"telerik-reporting","telerik-reporting"
"templates-illustrator-1969","graphic-design"
"tensorflow-building-classification-models","data-analytics"
"tensorflow-building-regression-models","data-analytics"
"tensorflow-building-unsupervised-learning-models","data-analytics"
"tensorflow-getting-started","machine-learning"
"tensorflow-understanding-foundations","machine-learning"
"ten-techniques-power-visual-cplusplus-apps","visual-c++"
"ten-things-designer-should-know-illustrator-350","graphic-design"
"ten-tips-compositing-3d-renders-maya-nuke-532","3d-rendering"
"ten-tips-compositing-3d-renders-maya-nuke-532","compositing"
"ten-tips-compositing-3d-renders-maya-nuke-532","creative-pipeline"
"ten-tips-help-make-you-successful-mari-1428","3d-texturing"
"ten-tips-working-faster-after-effects-1050","motion-graphics"
"ten-ways-enhance-maya-productivity-919","3d-lighting"
"ten-ways-enhance-maya-productivity-919","3d-modeling"
"ten-ways-enhance-maya-productivity-919","3d-texturing"
"ten-ways-enhance-maya-productivity-919","3d-uv-mapping"
"ten-ways-improve-modeling-3ds-max-341","3d-modeling"
"ten-ways-improve-modeling-maya-340","3d-modeling"
"ten-ways-work-faster-nuke-548","creative-pipeline"
"ten-ways-work-faster-nuke-548","vfx-scripting"
"ten-ways-work-faster-nuke-548","compositing"
"terraform-automating-aws-vsphere",""
"terraform-getting-started","it-automation"
"terrain-modeling-techniques-cryengine-789","game-design"
"terrains-vue-761","3d-rendering"
"terrains-vue-761","3d-modeling"
"test-driven-development-big-picture","tdd"
"test-driven-development-big-picture","software-practices"
"test-driven-development-big-picture","test-driven-development"
"test-driven-development-big-picture","software-development-process"
"test-driven-development-java","tdd"
"test-driven-development-java","test-driven-development"
"test-driven-rails-rspec-capybara-cucumber","test-driven-development"
"test-driven-rails-rspec-capybara-cucumber","ruby-on-rails"
"test-driven-rails-rspec-capybara-cucumber","tdd"
"test-first-development-1","tdd"
"test-first-development-1","test-driven-development"
"test-first-development-2","tdd"
"test-first-development-2","test-driven-development"
"test-first-development-for-rails","test-driven-development"
"test-first-development-for-rails","tdd"
"testing-and-prototyping-javascript-apps","javascript"
"testing-and-prototyping-javascript-apps","testing"
"testing-angularjs-from-scratch","testing"
"testing-angularjs-from-scratch","angular"
"testing-automation-big-picture","frameworks"
"testing-automation-big-picture","developer-testing-tools"
"testing-django-applications","back-end-web-development"
"testing-javascript","testing"
"testing-javascript","javascript"
"teststudio-fund","teststudio"
"textmate-for-rails-1","developer-tools"
"textmate-for-rails-1","ruby-on-rails"
"textmate-for-rails-2","developer-tools"
"textmate-for-rails-2","ruby-on-rails"
"texture-painting-maya-photoshop-1781","3d-texturing"
"texture-painting-maya-photoshop-3541","creative-pipeline"
"texture-painting-maya-photoshop-3541","3d-texturing"
"texture-painting-zbrush-1430","3d-texturing"
"texture-projection-techniques-mari-1437","3d-texturing"
"textures-that-tell-story-zbrush-photoshop-2069","3d-sculpting"
"textures-that-tell-story-zbrush-photoshop-2069","3d-rendering"
"textures-that-tell-story-zbrush-photoshop-2069","image-editing"
"textures-that-tell-story-zbrush-photoshop-2069","3d-texturing"
"textures-that-tell-story-zbrush-photoshop-2069","digital-painting"
"textures-that-tell-story-zbrush-photoshop-2069","creative-pipeline"
"texturing-animal-eyes-maya-917","3d-texturing"
"texturing-ask-dts-maya-970","3d-texturing"
"texturing-female-hero-zbrush-551","3d-texturing"
"texturing-game-assets-mari-2349","3d-texturing"
"texturing-game-characters-mari-1404","3d-texturing"
"texturing-game-characters-mudbox-1159","3d-texturing"
"texturing-game-char-substance-painter-designer-2364","creative-pipeline"
"texturing-game-char-substance-painter-designer-2364","3d-uv-mapping"
"texturing-game-char-substance-painter-designer-2364","3d-texturing"
"texturing-game-props-3ds-max-photoshop-196","3d-texturing"
"texturing-game-props-3ds-max-photoshop-196","game-art"
"texturing-game-props-3ds-max-photoshop-196","creative-pipeline"
"texturing-low-polygon-game-characters-photoshop-726","creative-pipeline"
"texturing-low-polygon-game-characters-photoshop-726","3d-texturing"
"texturing-low-polygon-game-characters-photoshop-726","game-art"
"texturing-low-polygon-weapons-photoshop-1408","creative-pipeline"
"texturing-low-polygon-weapons-photoshop-1408","3d-texturing"
"texturing-maya-v-ray-756","3d-rendering"
"texturing-photorealistic-human-zbrush-108","3d-texturing"
"texturing-prehistoric-reptiles-mari-812","3d-texturing"
"texturing-rendering-maya-maxwell-render-777","3d-rendering"
"texturing-rendering-maya-maxwell-render-777","automotive-design"
"texturing-rendering-maya-maxwell-render-777","3d-texturing"
"texturing-rendering-maya-maxwell-render-777","creative-pipeline"
"texturing-rendering-maya-maxwell-render-777","3d-modeling"
"texturing-robot-ptex-mari-1192","3d-texturing"
"texturing-sci-fi-game-assets-substance-designer-2290","3d-texturing"
"texturing-sci-fi-game-assets-substance-designer-2290","game-art"
"texturing-stylized-game-environment-photoshop-2198","game-art"
"texturing-stylized-game-environment-photoshop-2198","creative-pipeline"
"texturing-stylized-weapon-quixel-suite-2-2444","3d-sculpting"
"texturing-stylized-weapon-quixel-suite-2-2444","creative-pipeline"
"texturing-stylized-weapon-quixel-suite-2-2444","game-modeling"
"texturing-stylized-weapon-quixel-suite-2-2444","3d-modeling"
"texturing-techniques-uvlayout-maxwell-render-734","3d-texturing"
"texturing-techniques-uvlayout-maxwell-render-734","3d-rendering"
"texturing-tips-tricks-maya-954","3d-texturing"
"texturing-vfx-assets-mari-2317","3d-texturing"
"texturing-viewport-canvas-3ds-max-129","3d-texturing"
"tfs2010-alm","tfs-2010"
"tfs2012-customization","tfs-2012"
"tfs-2015","tfs"
"tfs-build-2015-first-look","tfs"
"tfs-integration","tfs"
"tfs-visual-studio-2015-implementing-continuous-delivery","continuous-delivery"
"tfs-visual-studio-2017-continuous-delivery-devops","developer-tools"
"the-12-principles-animation-modo-2005","3d-animation"
"the-anatomy-an-expression-facial-animation-maya-1166","character-animation"
"the-anatomy-an-expression-facial-animation-maya-1166","3d-animation"
"the-anatomy-email-design-html-1767","mobile-design"
"the-anatomy-email-design-html-1767","responsive-design"
"the-anatomy-email-design-html-1767","visual-design"
"the-anatomy-email-design-html-1767","user-centered-design"
"the-art-b-testing-web-design-2105","responsive-design"
"the-art-b-testing-web-design-2105","user-centered-design"
