"user_handle","assessment_tag","user_assessment_date","user_assessment_score"
8814,"html5","2016-09-04 02:56:34",181
8814,"javascript","2017-09-26 20:25:08",138
8814,"python","2017-09-23 14:14:51",215
9666,"aspnet-mvc-5","2017-11-24 19:46:36",181
9666,"c-sharp","2017-11-26 12:51:57",193
9666,"javascript","2017-11-24 13:24:55",159
4639,"javascript","2017-08-16 16:19:28",134
5014,"angular-js","2016-09-19 12:34:24",134
5014,"c-sharp","2016-09-19 09:13:53",137
5014,"css","2016-09-19 12:39:13",182
5736,"java","2017-10-04 13:38:18",126
4733,"the-scrum-framework","2017-08-22 09:18:58",198
8056,"java","2017-07-25 18:12:04",111
8056,"node-js","2017-07-28 16:27:37",93
2256,"java","2017-10-18 10:03:42",74
2256,"javascript","2017-10-10 13:55:49",130
1970,"android","2017-07-07 03:07:52",155
1970,"c-sharp","2016-08-25 00:47:34",113
1970,"javascript","2017-08-31 20:50:45",142
7925,"c-plus-plus","2017-09-15 19:05:14",245
7925,"c-sharp","2017-09-17 19:19:55",229
6896,"c-sharp","2016-09-09 07:08:02",91
1553,"css","2017-07-05 13:45:26",72
1553,"html5","2017-07-05 13:38:05",72
1553,"javascript","2017-07-05 13:56:19",43
571,"css","2016-09-16 05:08:04",145
571,"node-js","2017-01-10 01:24:47",146
5340,"css","2017-07-06 14:12:20",11
5340,"html5","2017-07-06 14:18:27",24
5340,"javascript","2017-07-06 14:24:49",126
5071,"python","2017-11-27 22:42:36",75
331,"c-sharp","2017-07-06 14:55:54",139
9547,"graphic-design","2017-09-26 10:59:06",139
1852,"java","2016-08-21 04:47:32",184
3239,"python","2017-09-28 23:27:56",115
1686,"angular-js","2017-11-21 19:34:50",184
1686,"java","2017-11-19 23:06:37",233
9018,"angular-js","2017-08-08 21:25:51",177
403,"javascript","2017-11-20 13:28:00",102
4532,"css","2016-11-07 13:25:08",94
4532,"html5","2016-11-07 13:32:25",89
4532,"powershell","2017-06-09 19:15:42",211
4532,"python","2016-08-18 19:17:58",107
4532,"react","2017-06-02 17:29:27",94
6267,"active-directory-administration","2017-11-04 03:42:02",204
6267,"group-policy-administration-and-troubleshooting","2017-11-04 03:53:44",148
6267,"powershell","2017-11-04 03:30:57",149
5452,"javascript","2017-07-16 09:54:55",191
4111,"angular-js","2017-10-19 16:58:22",162
4111,"css","2017-10-19 18:28:22",144
4111,"html5","2017-10-19 18:32:56",202
4111,"react","2017-10-19 16:53:10",187
1088,"html5","2017-02-07 13:52:12",272
1088,"javascript","2016-12-12 14:02:33",235
9392,"android","2017-07-07 14:25:16",162
9392,"java","2017-06-30 19:17:17",114
9527,"c-plus-plus","2017-10-06 23:29:00",147
9527,"c-sharp","2017-10-06 23:41:17",133
5228,"java","2017-07-05 20:41:09",51
5228,"javascript","2017-07-05 20:49:39",74
9417,"python","2017-07-24 16:44:08",131
7876,"css","2017-08-10 23:39:34",41
7876,"html5","2017-09-14 03:24:13",205
7876,"javascript","2017-09-14 03:07:02",98
7876,"jquery","2017-09-14 04:00:01",148
7876,"mysql","2017-09-14 03:45:25",58
7876,"node-js","2017-08-10 22:23:52",52
7876,"react","2017-09-14 03:41:22",148
7876,"the-scrum-framework","2017-08-11 00:05:59",145
2521,"active-directory-administration","2017-10-23 02:26:17",61
4600,"active-directory-administration","2017-09-13 21:09:38",89
4196,"c-plus-plus","2016-10-03 11:16:58",143
4196,"java","2016-08-05 14:24:54",8
9070,"javascript","2017-07-04 22:06:34",138
340,"python","2017-07-17 01:48:11",53
7691,"angular-js","2016-08-25 17:06:09",34
2746,"python","2017-10-01 16:21:14",167
4443,"active-directory-administration","2017-10-15 22:33:58",238
4443,"powershell","2017-08-23 00:00:02",238
4980,"c-sharp","2017-08-02 09:56:20",193
4980,"javascript","2017-08-30 08:05:35",91
4980,"node-js","2017-08-30 08:08:16",85
1219,"css","2017-09-15 18:07:07",163
1219,"javascript","2017-08-16 20:03:17",63
9377,"maya-core-skills","2017-09-15 19:14:08",185
9377,"maya-modeling","2017-09-15 19:20:37",203
8303,"maya-character-modeling","2017-07-14 22:14:56",136
7624,"getting-started-in-houdini","2017-06-07 08:19:24",230
8262,"angular","2017-10-15 14:26:19",206
8262,"css","2017-10-08 13:11:40",169
8262,"html5","2017-10-08 13:23:45",224
8262,"javascript","2017-10-08 19:26:10",242
8262,"jquery","2017-10-07 21:19:16",204
8262,"node-js","2017-10-08 12:25:10",249
8262,"sharepoint","2017-10-07 21:07:30",212
7257,"c-sharp","2016-08-03 09:49:08",164
6640,"c-plus-plus","2017-07-11 16:55:54",193
6640,"python","2017-07-07 16:06:30",60
5805,"c-sharp","2017-05-31 15:59:20",180
5202,"aspnet-mvc-5","2017-03-17 21:41:33",206
5202,"c-plus-plus","2016-09-29 17:16:25",184
5202,"c-sharp","2016-09-09 06:55:10",213
5202,"docker","2017-03-17 21:51:28",114
5202,"java","2016-09-26 18:55:18",216
5202,"javascript","2016-09-28 17:05:19",195
5202,"powershell","2016-09-17 14:16:30",185
5202,"python","2017-08-03 18:49:49",216
1095,"android","2017-06-09 16:49:15",130
1095,"java","2017-11-14 22:03:41",72
1095,"mysql","2017-11-14 22:12:05",110
1095,"python","2017-11-14 04:11:38",171
6280,"angular-js","2017-08-24 04:49:54",114
6280,"c-sharp","2017-09-13 05:39:54",134
6280,"javascript","2017-08-24 04:59:18",216
8408,"angular","2017-11-14 20:22:47",241
8408,"aspnet-mvc-5","2017-02-23 21:37:08",268
8408,"c-sharp","2016-08-22 21:29:16",234
8408,"css","2016-08-23 04:33:31",213
8408,"html5","2016-08-23 04:21:03",231
8408,"javascript","2016-08-23 02:40:12",243
8408,"jquery","2017-02-23 22:00:22",268
8408,"node-js","2016-08-23 04:26:12",160
8408,"powershell","2016-08-25 17:56:10",145
6717,"c-sharp","2017-07-03 08:24:19",74
9475,"angular","2017-10-13 08:48:37",152
9475,"aspnet-mvc-5","2017-09-23 18:50:22",256
9475,"c-sharp","2017-09-21 08:40:48",202
9475,"javascript","2017-09-21 10:32:07",217
6276,"angular-js","2017-07-31 17:24:13",179
6276,"javascript","2017-07-31 17:41:57",190
6276,"node-js","2017-07-31 17:32:09",212
6276,"react","2017-10-07 09:09:39",189
8713,"c-sharp","2017-04-17 13:26:47",179
7535,"aspnet-mvc-5","2017-08-02 16:11:30",111
7535,"javascript","2017-07-24 18:50:05",92
7535,"node-js","2017-07-21 18:09:41",111
7535,"react","2017-09-27 18:13:16",155
9701,"active-directory-administration","2017-09-27 15:59:59",175
8025,"css","2017-09-23 10:19:44",152
8025,"graphic-design","2017-09-23 10:31:55",112
8025,"html5","2017-09-23 10:11:03",202
8025,"javascript","2017-09-23 10:02:59",152
8025,"react","2017-09-23 10:41:51",121
4454,"c-plus-plus","2017-04-06 16:18:47",277
4454,"c-sharp","2017-05-24 20:09:22",244
4454,"css","2017-05-24 19:54:31",103
4454,"html5","2017-05-24 19:58:52",94
2167,"c-sharp","2017-04-03 15:36:02",78
2167,"the-scrum-framework","2017-07-13 12:10:00",165
9052,"html5","2017-11-04 12:29:28",90
128,"powershell","2017-10-11 21:27:06",98
270,"angular-js","2017-09-24 20:58:25",91
3749,"python","2017-10-09 08:49:13",120
4556,"python","2017-07-26 01:50:54",232
4556,"the-scrum-framework","2017-08-03 08:33:53",236
6388,"powershell","2017-11-06 18:29:25",118
7485,"c-plus-plus","2017-07-26 14:18:10",121
7485,"javascript","2017-09-21 09:22:18",106
3882,"css","2017-08-31 17:02:44",85
3882,"sharepoint","2016-10-11 20:19:40",189
7827,"active-directory-administration","2017-10-19 13:14:45",196
131,"javascript","2017-08-29 05:25:46",56
228,"c-sharp","2017-09-20 17:54:32",203
609,"after-effects-cc","2017-09-28 23:30:16",91
609,"maya-core-skills","2017-09-29 00:01:35",212
6290,"maya-character-modeling","2017-03-28 02:09:59",226
6290,"maya-environment-modeling","2016-12-20 01:53:40",200
6290,"maya-modeling","2017-10-14 02:12:22",201
3077,"after-effects-cc","2017-10-02 18:37:38",88
3077,"zbrush-core-skills","2017-10-02 17:54:16",134
9983,"after-effects-cc","2017-09-21 13:49:10",174
1487,"the-scrum-framework","2017-08-15 14:27:20",149
9757,"java","2017-11-11 08:59:47",153
6321,"azure-administrator","2017-08-25 18:10:02",155
787,"java","2017-06-19 15:29:03",97
2233,"java","2017-11-05 15:39:56",103
233,"c-sharp","2017-04-11 02:12:25",190
233,"python","2017-04-11 01:38:28",242
1319,"java","2016-12-21 15:24:54",191
45,"angular-js","2016-10-07 22:24:07",200
45,"autocad","2017-10-05 13:47:31",241
45,"css","2016-10-08 12:03:01",189
45,"html5","2016-10-08 12:13:26",161
45,"java","2016-10-08 12:26:25",134
45,"javascript","2016-10-08 12:39:49",222
45,"photoshop-photo-manipulation","2017-10-11 12:04:46",121
45,"revit-architecture","2017-10-11 11:30:04",117
1069,"c-sharp","2017-02-08 19:16:52",14
1069,"graphic-design","2017-11-18 00:11:18",69
1069,"premiere-pro-cc","2017-07-31 21:49:16",101
1069,"unity-game-development-core-skills","2017-11-20 19:01:06",184
4945,"c-plus-plus","2017-02-02 12:04:08",13
4945,"javascript","2017-06-02 15:08:20",113
4945,"mysql","2016-10-10 16:42:02",74
4945,"python","2016-09-29 11:11:23",12
4328,"python","2017-10-18 02:20:45",65
1421,"azure-administrator","2017-11-02 18:48:28",88
1421,"azure-infrastructure-as-a-service","2017-11-04 23:44:00",140
1421,"powershell","2017-11-02 00:13:51",136
1421,"azure-solutions-architect","2017-11-17 22:22:02",174
6952,"active-directory-administration","2017-09-24 08:07:09",203
7147,"group-policy-administration-and-troubleshooting","2017-05-07 13:58:16",168
841,"aspnet-mvc-5","2017-08-17 02:31:09",116
841,"c-sharp","2017-08-07 18:40:48",146
841,"css","2017-06-14 03:53:13",71
841,"html5","2017-06-20 03:32:37",151
841,"javascript","2017-10-06 18:14:49",92
841,"python","2017-06-13 19:42:15",122
4075,"maya-modeling","2017-10-18 07:12:05",174
6950,"powershell","2017-10-19 22:58:30",81
9814,"game-environment-art","2017-05-10 12:01:57",115
474,"java","2017-10-13 16:23:01",126
3104,"html5","2017-11-21 04:35:21",174
3104,"javascript","2017-11-21 04:27:46",153
3104,"python","2017-10-30 04:04:10",182
1618,"css","2016-12-05 16:48:09",88
1618,"react","2017-04-21 14:25:15",219
9289,"c-sharp","2017-07-12 09:58:09",115
4108,"c-sharp","2017-09-12 03:15:44",161
4108,"javascript","2017-09-12 03:02:10",116
4108,"powershell","2016-08-11 14:24:07",172
5210,"mysql","2017-11-06 20:28:26",128
6978,"c-plus-plus","2017-11-28 00:42:01",65
6978,"c-sharp","2017-10-16 18:24:06",158
6978,"powershell","2017-11-28 00:29:49",118
8625,"javascript","2017-10-03 21:25:16",111
302,"c-sharp","2017-09-21 22:00:57",164
5449,"javascript","2017-09-02 19:09:39",105
2149,"html5","2017-01-18 04:18:51",32
2631,"angular","2017-10-13 21:27:12",233
2631,"angular-js","2017-10-13 20:35:06",225
2631,"aspnet-mvc-5","2017-10-13 20:54:23",226
2631,"c-sharp","2016-09-02 15:07:27",255
2631,"css","2017-10-13 21:39:55",222
2631,"html5","2016-09-02 15:36:15",265
2631,"jquery","2017-10-13 21:09:05",225
2631,"node-js","2017-10-13 22:00:03",269
5849,"javascript","2017-11-18 17:18:43",101
2498,"group-policy-administration-and-troubleshooting","2017-09-21 13:16:44",60
426,"javascript","2017-09-15 16:08:34",43
8732,"angular-js","2017-11-03 17:03:14",146
8732,"javascript","2017-11-01 12:03:23",216
8732,"python","2017-10-30 00:13:03",241
868,"css","2017-11-25 11:30:11",125
868,"node-js","2017-11-18 11:45:40",90
868,"react","2017-11-18 11:38:43",115
9309,"android","2016-11-30 19:29:18",239
6424,"java","2017-07-31 15:52:03",216
5185,"c-sharp","2017-07-03 14:17:18",123
5185,"mysql","2017-07-03 14:32:49",109
5079,"java","2017-01-19 00:38:22",85
7115,"the-scrum-framework","2017-10-24 19:10:23",159
9030,"active-directory-administration","2017-09-11 18:23:45",133
3310,"c-sharp","2017-06-14 16:34:15",187
4444,"docker","2017-03-15 17:49:21",272
4444,"java","2017-05-19 14:54:44",228
7057,"c-sharp","2017-11-06 16:48:49",255
7057,"css","2017-02-06 20:52:34",129
7057,"html5","2017-02-06 21:06:26",202
7057,"javascript","2017-02-06 21:19:37",211
3434,"group-policy-administration-and-troubleshooting","2017-07-12 19:33:24",41
2117,"c-plus-plus","2017-08-02 21:49:27",133
2117,"python","2017-08-02 22:00:11",199
8204,"angular-js","2017-04-25 15:55:35",144
8204,"javascript","2017-07-08 18:51:57",131
3409,"c-sharp","2017-02-10 03:50:35",204
3039,"html5","2017-07-17 22:32:43",44
223,"javascript","2017-08-01 12:14:01",102
7861,"javascript","2017-09-28 07:00:20",100
7861,"jquery","2017-08-02 09:51:42",45
7291,"c-sharp","2017-06-14 15:15:56",156
7291,"mysql","2017-06-14 18:38:57",54
8730,"azure-infrastructure-as-a-service","2017-11-09 15:21:00",188
9985,"aspnet-mvc-5","2017-05-21 17:36:31",69
9985,"javascript","2017-07-29 03:43:03",96
9985,"python","2017-07-29 03:37:53",79
4157,"javascript","2017-11-09 00:43:21",261
4379,"java","2016-09-30 08:43:09",178
4388,"docker","2016-11-25 07:38:23",223
653,"the-scrum-framework","2017-07-10 10:19:54",109
94,"c-sharp","2017-06-02 17:55:19",48
94,"sharepoint","2017-05-16 16:30:59",243
1916,"c-sharp","2017-04-17 00:45:56",17
1916,"java","2017-04-17 00:42:11",16
1916,"powershell","2017-04-17 00:24:49",178
1916,"the-scrum-framework","2017-04-17 00:37:50",138
4201,"javascript","2016-10-05 08:04:51",11
9302,"c-sharp","2017-08-29 13:47:41",38
508,"python","2017-08-14 11:31:03",168
4250,"java","2017-09-23 02:22:40",119
3678,"aspnet-mvc-5","2016-12-25 22:59:16",226
3678,"azure-for-developers","2017-09-11 03:47:25",71
3678,"c-sharp","2016-08-07 14:52:11",223
3678,"jquery","2016-12-25 23:10:48",111
4692,"angular-js","2016-08-25 19:41:10",192
4692,"css","2016-09-29 13:18:13",118
4692,"javascript","2017-04-18 14:09:44",107
4692,"react","2017-10-30 12:20:18",89
6984,"c-sharp","2017-04-12 11:08:16",70
460,"html5","2017-10-14 17:29:09",130
978,"css","2016-11-17 18:08:33",207
978,"html5","2016-11-17 17:56:14",231
978,"javascript","2016-12-22 10:13:27",88
1664,"css","2017-07-12 11:22:58",162
578,"c-sharp","2017-10-08 13:56:38",120
3865,"angular-js","2017-10-13 13:36:12",60
3865,"css","2017-07-03 12:33:05",71
3865,"html5","2017-06-28 12:54:35",69
3865,"java","2017-10-13 13:48:54",25
3865,"javascript","2017-07-03 12:48:19",69
2684,"angular-js","2017-11-23 10:19:23",104
9705,"maya-character-modeling","2017-08-19 07:15:10",117
9705,"maya-core-skills","2017-08-19 07:04:33",191
5570,"javascript","2017-06-16 18:46:00",156
5570,"react","2017-07-11 10:17:30",22
5557,"angular-js","2017-08-21 04:32:40",173
2283,"android","2017-07-28 09:42:48",127
2283,"css","2016-08-22 11:57:18",113
2283,"html5","2016-08-22 12:01:14",140
2283,"javascript","2016-08-22 12:09:46",70
2283,"mysql","2016-08-22 12:05:21",153
2283,"python","2016-08-22 11:51:39",61
3720,"css","2017-02-03 19:48:20",185
3720,"html5","2017-02-03 19:55:44",195
3720,"javascript","2017-05-16 14:10:37",110
3720,"python","2017-11-07 14:48:44",84
7091,"c-sharp","2017-11-02 08:54:14",209
1021,"html5","2017-09-05 09:03:56",171
7961,"c-sharp","2017-06-21 20:00:59",167
4876,"aspnet-mvc-5","2017-11-15 00:51:02",175
9246,"unity-game-development-core-skills","2017-11-12 12:23:30",148
6080,"angular","2017-11-01 09:58:05",47
6080,"angular-js","2017-03-29 08:58:13",56
6080,"java","2017-05-23 21:31:10",56
6080,"javascript","2017-03-21 15:32:27",155
3483,"aspnet-mvc-5","2017-11-14 20:51:31",91
3483,"javascript","2017-01-25 15:19:35",109
9034,"aspnet-mvc-5","2017-08-14 08:22:54",157
9034,"c-sharp","2017-08-10 10:25:55",131
9034,"html5","2017-08-15 09:00:19",145
9034,"javascript","2017-05-30 14:47:58",83
9034,"jquery","2017-05-30 14:29:18",184
8231,"javascript","2017-09-08 18:01:53",35
6509,"angular-js","2017-06-29 17:40:54",71
6509,"javascript","2017-06-29 19:42:06",91
6509,"mysql","2017-06-29 17:51:29",158
6509,"node-js","2017-06-29 19:49:11",112
9608,"c-sharp","2017-08-01 12:16:58",164
5895,"c-sharp","2017-11-16 07:30:40",240
8661,"css","2017-03-28 09:13:54",250
8661,"java","2017-03-28 09:22:05",208
8661,"javascript","2017-02-10 15:13:22",207
9001,"c-sharp","2017-11-20 14:43:16",56
324,"c-sharp","2017-07-18 12:47:45",165
2902,"c-sharp","2017-10-26 13:57:29",275
2902,"java","2017-10-22 15:37:51",225
2902,"javascript","2017-10-22 16:13:15",189
2902,"node-js","2017-10-22 16:19:34",126
2902,"python","2017-10-22 16:05:14",204
8772,"html5","2017-11-08 22:37:08",142
444,"android","2016-12-20 15:00:24",249
444,"angular-js","2017-02-28 15:04:43",120
444,"css","2017-02-28 19:13:21",51
444,"html5","2017-02-28 14:51:30",52
444,"javascript","2017-02-28 14:45:10",97
444,"mysql","2017-02-28 16:08:44",174
444,"photoshop-photo-manipulation","2017-06-08 17:44:32",93
444,"premiere-pro-cc","2017-02-28 19:18:26",82
444,"python","2017-04-17 18:10:54",86
444,"react","2017-07-14 14:08:07",39
690,"java","2017-04-03 20:20:25",103
4212,"java","2017-09-14 05:03:10",100
6283,"java","2017-05-12 18:22:55",124
6363,"powershell","2017-01-23 05:16:12",48
1015,"java","2017-09-27 20:38:04",103
1015,"mysql","2017-09-27 19:46:20",130
5507,"java","2017-11-23 12:44:47",51
5507,"javascript","2017-11-10 09:58:25",36
7433,"graphic-design","2017-09-06 00:58:24",161
3507,"getting-started-in-houdini","2017-11-16 03:45:33",108
8890,"angular-js","2017-01-20 00:16:04",8
8308,"css","2017-05-03 15:07:21",33
8308,"javascript","2017-02-17 12:28:21",182
8308,"node-js","2017-01-29 14:30:17",175
3525,"java","2017-10-02 16:03:49",89
6005,"javascript","2017-03-01 09:37:04",148
6005,"python","2017-03-04 23:39:55",256
1950,"c-sharp","2017-10-04 15:06:30",151
1950,"html5","2017-10-04 15:30:20",93
1950,"java","2017-10-04 16:53:35",145
1950,"javascript","2017-10-04 15:19:24",135
5641,"angular","2017-10-20 05:54:40",81
6497,"azure-infrastructure-as-a-service","2017-04-24 17:31:40",163
4884,"aspnet-mvc-5","2016-11-13 16:01:18",181
4884,"c-sharp","2017-11-04 16:33:37",114
4884,"html5","2017-11-20 03:45:13",81
4884,"javascript","2017-11-18 20:54:48",103
4884,"jquery","2017-07-16 13:10:54",94
7997,"angular-js","2017-04-13 19:26:37",112
7997,"docker","2017-06-06 19:31:44",153
7651,"css","2017-05-13 11:53:19",197
7651,"html5","2017-05-13 11:47:00",108
7651,"java","2017-07-16 11:46:08",190
5737,"aspnet-mvc-5","2017-09-14 09:56:51",162
5737,"c-sharp","2017-09-14 10:10:23",153
5737,"javascript","2017-09-14 10:04:03",175
7609,"c-sharp","2017-08-02 11:59:11",207
8091,"python","2017-09-21 04:38:42",155
8791,"c-sharp","2017-02-27 14:55:49",109
8791,"css","2017-02-27 15:03:29",116
8791,"html5","2017-03-01 12:26:23",147
5982,"python","2017-06-06 21:06:11",195
2076,"after-effects-cc","2017-11-02 21:59:01",224
2951,"c-sharp","2017-07-20 13:18:49",26
9987,"aspnet-mvc-5","2017-06-15 19:11:23",118
9987,"c-sharp","2017-06-08 15:27:28",179
2574,"python","2017-08-03 12:41:30",165
6026,"aspnet-mvc-5","2017-07-31 05:02:58",208
3230,"node-js","2017-06-07 15:32:13",48
988,"powershell","2017-09-16 14:04:17",180
6167,"python","2017-08-20 19:19:24",90
6287,"c-sharp","2017-07-18 15:10:12",141
6287,"mysql","2017-02-13 19:27:31",206
570,"angular","2017-11-02 23:27:10",105
570,"c-sharp","2017-08-13 19:08:37",205
674,"the-scrum-framework","2017-08-16 08:45:43",19
5995,"3ds-max-environment-modeling","2017-06-20 19:22:03",48
5995,"css","2017-06-27 18:06:11",118
5995,"docker","2017-11-20 15:55:44",23
5995,"html5","2017-06-27 17:57:22",80
5995,"javascript","2017-07-07 13:22:26",124
5995,"jquery","2017-07-07 13:14:43",75
5995,"mysql","2017-11-20 16:02:19",124
5995,"node-js","2017-07-07 13:38:47",87
5995,"powershell","2017-06-20 19:33:27",87
5995,"puppet","2017-11-20 14:54:06",102
3607,"angular-js","2017-07-27 06:37:51",156
3607,"javascript","2017-07-27 06:30:04",129
3607,"node-js","2017-07-27 06:43:33",178
1756,"graphic-design","2017-07-21 15:04:17",59
4977,"angular-js","2017-02-05 00:14:46",63
4977,"c-sharp","2017-07-24 17:01:16",86
8724,"puppet","2017-08-18 11:36:16",73
8724,"python","2017-09-20 07:08:27",87
8960,"active-directory-administration","2017-09-26 18:54:21",160
2467,"the-scrum-framework","2017-10-13 10:13:17",161
1032,"css","2017-09-22 05:37:20",75
5831,"c-plus-plus","2017-07-26 18:54:37",191
5831,"c-sharp","2017-09-09 07:05:46",200
4231,"java","2017-10-24 23:34:11",155
239,"c-sharp","2017-11-04 19:51:34",187
239,"javascript","2017-11-04 18:58:06",150
239,"react","2017-11-04 19:14:09",122
8500,"html5","2017-11-08 11:54:30",106
2794,"java","2016-08-10 16:19:20",30
2368,"aspnet-mvc-5","2017-07-08 11:41:01",168
2368,"c-plus-plus","2017-10-14 01:36:50",113
2368,"c-sharp","2017-06-18 20:24:19",223
2368,"java","2016-09-29 07:08:31",106
2368,"mysql","2016-09-09 06:23:33",58
2897,"azure-solutions-architect","2017-09-28 21:47:08",133
